audiobook_id,title,author,narrator,summary,audiobook_link,length,release_date,price 
/pd/Klara-,Klara and the Sun,Kazuo Ishiguro,Sura Siu,"Here is the story of Klara, an Artificial Friend with outstanding observational qualities, who, from her place in the store, watches carefully the behavior of those who come in to browse, and of those who pass on the street outside. She remains hopeful that a customer will soon choose her. Klara and the Sun is a thrilling book that offers a look at our changing world through the eyes of an unforgettable narrator, and one that explores the fundamental question: What does it mean to love?",/pd/Klara-and-the-Sun-Audiobook/0593349296, 10 hrs and 16 mins,03-02-21,$16.72
/pd/Star-W,Star Wars: Ahsoka,E. K. Johnston,Ashley Eckstein,,/pd/Star-Wars-Ahsoka-Audiobook/B01M0YKIZA, 7 hrs and 4 mins,10-11-16,$16.95
/pd/Tender,Tender Is the Flesh,Agustina Bazterrica,Joseph Balderrama,"Working at the local processing plant, Marcos is in the business of slaughtering humans - though no one calls them that anymore. His wife has left him, his father is sinking into dementia, and Marcos tries not to think too hard about how he makes a living. After all, it happened so quickly. First, it was reported that an infectious virus has made all animal meat poisonous to humans. Then governments initiated the Transition. Now, eating human meat - special meat - is legal. Marcos tries to stick to numbers, consignments, processing.",/pd/Tender-Is-the-Flesh-Audiobook/1797112678, 6 hrs and 44 mins,08-04-20,$13.99
/pd/Wild-a,Wild at Heart,John Eldredge,John Eldredge,,/pd/Wild-at-Heart-Audiobook/B002V5IR2A, 8 hrs and 20 mins,12-28-03,$27.99
/pd/Tradin,Trading in the Zone,Mark Douglas,Kaleo Griffith,"Douglas uncovers the underlying reasons for lack of consistency and helps traders overcome the ingrained mental habits that cost them money. He takes on the myths of the market and exposes them one by one teaching traders to look beyond random outcomes, to understand the true realities of risk, and to be comfortable with the probabilities of market movement that governs all market speculation.",/pd/Trading-in-the-Zone-Audiobook/B07BTCBF7G, 7 hrs and 57 mins,04-24-18,$14.74
/pd/Twiste,Twisted Love,Ana Huang,"Cindy Kay, Aiden Snow","Alex Volkov is a devil blessed with the face of an angel and cursed with a past he can't escape. Driven by a tragedy that has haunted him for most of his life, his ruthless pursuits for success and vengeance leave little room for matters of the heart. But when he's forced to look after his best friend's sister, he starts to feel something in his chest. Ava Chen is a free spirit trapped by nightmares of a childhood she can't remember. But despite her past, she's never stopped seeing the beauty in the world . . . including the heart beneath the icy exterior of a man she shouldn't want.",/pd/Twisted-Love-Audiobook/B0B1W2HKVS, 10 hrs and 41 mins,06-07-22,$20.99
/pd/The-Ma,The Maidens,Alex Michaelides,"Kobna Holdbrook-Smith, Louise Brealey",,/pd/The-Maidens-Audiobook/1250262356, 9 hrs and 19 mins,06-15-21,$20.90
/pd/Hunger,Hunger,Nicoli Gonnella,Travis Baldree,"Felix has survived the tribulations of the Void and returned to the Continent. Civilization, at long last. Yet the city of Haarwatch has a terrible new issue. The Inquisition has arrived to stamp out sorcery and unnatural monstrosities...and Felix still has the Primordial Maw riding shotgun in his soul. Now, he must find his friends and a way to remove a section of his very essence before everything comes crashing down. All the while, sinister plots in Haarwatch's center promise dire, bloody consequences for anyone who catches the Inquisition’s eye.",/pd/Hunger-Audiobook/B0B6GBZRH9, 28 hrs and 7 mins,07-27-22,$29.95
/pd/Being-,Being Mortal,Atul Gawande,Robert Petkoff,"In Being Mortal, best-selling author Atul Gawande tackles the hardest challenge of his profession: how medicine can not only improve life but also the process of its ending. Medicine has triumphed in modern times, transforming birth, injury, and infectious disease from harrowing to manageable. But in the inevitable condition of aging and death, the goals of medicine seem too frequently to run counter to the interest of the human spirit.",/pd/Being-Mortal-Audiobook/B00NPB6OBU, 9 hrs and 3 mins,10-07-14,$15.49
/pd/Crush-,Crush,Tracy Wolff,"Heather Costa, Tim Paige","Jaxon and Grace's story continues in New York Times best-selling author Tracy Wolff's captivating sequel to Crave.<b> </b>I'm in the fight of my life. For my humanity. For Jaxon. And for the world I've only just begun to be a part of. I'm all in, even if saving the people I love means I risk losing myself forever.",/pd/Crush-Audiobook/1705219624, 18 hrs and 8 mins,09-29-20,$20.99
/pd/Scatte,Scattered,Gabor Maté MD,Barry Abrams,,/pd/Scattered-Audiobook/B01B8KKCNA, 10 hrs and 58 mins,02-09-16,$27.99
/pd/Misery,Misery,Stephen King,Lindsay Crouse,,/pd/Misery-Audiobook/B019FQZ9DC, 12 hrs and 21 mins,01-01-16,$22.67
/pd/A-Cour,A Court of Thorns and Roses (Part 2 of 2) (Dramatized Adaptation),Sarah J. Maas,"Bradley Foster Smith, Karen Novack, Scott McCormick, and others","When nineteen-year-old huntress Feyre kills a wolf in the woods, a terrifying creature arrives to demand retribution. Dragged to a treacherous magical land she knows about only from legends, Feyre discovers that her captor is not truly a beast, but one of the lethal, immortal faeries who once ruled her world. At least, he's not a beast all the time.",/pd/A-Court-of-Thorns-and-Roses-Part-2-of-2-Dramatized-Adaptation-Audiobook/B09X685PP8, 5 hrs and 51 mins,05-01-22,$20.99
/pd/Gettin,Getting to Yes,"Roger Fisher, William Ury",Dennis Boutsikaris,,/pd/Getting-to-Yes-Audiobook/B004X1T8G4, 6 hrs and 17 mins,05-03-11,$13.49
/pd/Unbrok,Unbroken,Laura Hillenbrand,Edward Herrmann,"<b>Why we think it’s a great listen:</b> Seabiscuit was a runaway success, and Hillenbrand’s done it again with another true-life account about beating unbelievable odds. On a May afternoon in 1943, an Army Air Forces bomber crashed into the Pacific Ocean and disappeared, leaving only a spray of debris and a slick of oil, gasoline, and blood. Then, on the ocean surface, a face appeared....",/pd/Unbroken-Audiobook/B004BAUKFK, 13 hrs and 56 mins,11-16-10,$17.92
/pd/The-Pu,The Push,Ashley Audrain,Marin Ireland,"Blythe Connor is determined that she will be the warm, comforting mother to her new baby Violet that she herself never had. But in the thick of motherhood's exhausting early days, Blythe becomes convinced that something is wrong with her daughter - she doesn't behave like most children do. Or is it all in Blythe's head? Her husband, Fox, says she's imagining things. The more Fox dismisses her fears, the more Blythe begins to question her own sanity, and the more we begin to question what Blythe is telling us about her life as well.",/pd/The-Push-Audiobook/0593289358, 8 hrs and 38 mins,01-05-21,$18.49
/pd/Stilln,Stillness Is the Key,Ryan Holiday,Ryan Holiday,"All great leaders, thinkers, artists, athletes, and visionaries share one indelible quality. It enables them to conquer their tempers. To avoid distraction and discover great insights. To achieve happiness and do the right thing. Ryan Holiday calls it stillness - to be steady while the world spins around you. In this book, he outlines a path for achieving this ancient, but urgently necessary way of living.",/pd/Stillness-Is-the-Key-Audiobook/0593147952, 6 hrs and 56 mins,10-01-19,$16.72
/pd/The-Ex,The Explosive Child,Dr. Ross W. Greene,Dr. Ross W. Greene,,/pd/The-Explosive-Child-Audiobook/B007Z31CLQ, 2 hrs and 38 mins,04-30-12,$17.49
/pd/The-Sh,The Shadow of the Gods,John Gwynne,Colin Mace,"After the old gods warred and drove themselves to extinction, the cataclysm of their fall shattered the land of Vigrio. Now, power-hungry jarls carve out petty kingdoms, and monsters stalk the shadow-haunted woods and mountains. A world where the bones of the dead gods still hold great power, promising fame, and fortune for those brave - or desperate - enough to seek them out. As whispers of war echo over the plains and across the fjords, fate follows the footsteps of three people. All three will shape the fate of the world, as it once more teeters on the edge of chaos.",/pd/The-Shadow-of-the-Gods-Audiobook/1549134035, 18 hrs and 14 mins,05-05-21,$23.90
/pd/New-Mo,New Moon,Stephenie Meyer,Ilyana Kadushin,,/pd/New-Moon-Audiobook/B002V1NT6I, 14 hrs and 51 mins,08-25-06,$19.94
/pd/Taken-,Taken by Fate,Shannon Mayer,"Summer Roberts, Tyler Donne","Plucked out of the Collector’s Pens, auctioned off to a vampire contingent, and sent across the ocean to the Alpha Territories was not exactly how I planned to spend my week. Actually, scratch that. I had planned the first bit. But I was supposed to be sold to the werewolves so I could save my friend from a fate worse than death. Instead, the bloodsuckers have me and so far? It's not going great. I've been shoved into a corset and made to look like an extra on the cast of Bridgerton, all to take part in the Harvest Games....",/pd/Taken-by-Fate-Audiobook/B0BJFNRPT8, 8 hrs and 26 mins,10-17-22,$19.95
/pd/The-Ha,The Haunting of Hill House,Shirley Jackson,Bernadette Dunne,,/pd/The-Haunting-of-Hill-House-Audiobook/B0045KX2HY, 7 hrs and 27 mins,10-04-10,$17.47
/pd/33-Str,33 Strategies of War,Robert Greene,Donald Coren,,/pd/33-Strategies-of-War-Audiobook/B012BDN5TG, 27 hrs and 30 mins,07-22-15,$19.99
/pd/Only-t,Only the Paranoid Survive,Andrew S. Grove,Jason Leikam,"Andy Grove, founder and former CEO of Intel shares his strategy for success as he takes the listener deep inside the workings of a major company in Only the Paranoid Survive. Under Andy Grove's leadership, Intel became the world's largest chip maker and one of the most admired companies in the world. Grove underscores his message by examining his own record of success and failure, including how he navigated the events of the Pentium flaw, which threatened Intel's reputation in 1994, and how he has dealt with the explosions in growth of the internet.",/pd/Only-the-Paranoid-Survive-Audiobook/B097CK3YXJ, 5 hrs and 15 mins,06-21-21,$34.99
/pd/The-Se,The Seat of the Soul,Gary Zukav,"Gary Zukav, Maya Angelou (preface), Oprah Winfrey (preface)",,/pd/The-Seat-of-the-Soul-Audiobook/B002V5IXB0, 10 hrs and 12 mins,03-11-14,$15.97
/pd/Watche,Watchers,Dean Koontz,"Edoardo Ballerini, Dean Koontz","On his thirty-sixth birthday, Travis Cornell hikes into the foothills of the Santa Ana Mountains. But his path is soon blocked by a bedraggled Golden Retriever who will let him go no further into the dark woods. That morning, Travis had been desperate to find some happiness in his lonely, seemingly cursed life. What he finds is a dog of alarming intelligence that soon leads him into a relentless storm of mankind’s darkest creation....",/pd/Watchers-Audiobook/B07D2JG8TH, 16 hrs and 31 mins,05-15-18,$31.49
/pd/Portal,Portal to Nova Roma,J.R. Mathews,Christian J. Gilliland,"After losing the only person he ever cared about, Alexander, a rogue artificial intelligence, opens a portal to an alternate dimension to escape his grief. Scanning trillions of different dimensions, Alexander finally finds a world that is reminiscent of the only time he was ever happy, back when he could play virtual reality games with his only friend. Only this new world isn't full of idyllic adventures and fantasy roleplaying. Instead, Alexander finds himself trapped in the middle of a city where monsters have ravaged the world and the only people alive struggle to survive.",/pd/Portal-to-Nova-Roma-Audiobook/B0BCH43V6V, 22 hrs and 3 mins,08-31-22,$29.95
/pd/Iron-G,Iron Gold,Pierce Brown,"Tim Gerard Reynolds, John Curless, Julian Elfer, and others",,/pd/Iron-Gold-Audiobook/B074NBTRGL, 23 hrs and 23 mins,01-16-18,$41.99
/pd/God-Em,God Emperor of Dune,Frank Herbert,Simon Vance,,/pd/God-Emperor-of-Dune-Audiobook/B002V5D08G, 15 hrs and 48 mins,12-30-07,$25.90
/pd/Before,Before They Are Hanged,Joe Abercrombie,Steven Pacey,"The second novel in the wildly popular First Law Trilogy from New York Times best seller Joe Abercrombie. Superior Glokta has a problem. How do you defend a city surrounded by enemies and riddled with traitors, when your allies can by no means be trusted, and your predecessor vanished without a trace? It's enough to make a torturer want to run - if he could even walk without a stick. Northmen have spilled over the border of Angland and are spreading fire and death across the frozen country. Crown Prince Ladisla is poised to drive them back and win undying glory.",/pd/Before-They-Are-Hanged-Audiobook/B014LL69TO, 22 hrs and 39 mins,09-08-15,$19.99
